"id_track";"id_marine";"lat";"lon";"speed";"course";"age";"date_add"
"324161";"729";"41,2249";"140,695";"166";"174";"2";"2016-06-25 00:11:00"
"324162";"754";"41,2485";"140,683";"126";"173";"373";"2016-06-25 00:11:00"
"324163";"718";"41,2582";"140,342";"0";"0";"5";"2016-06-25 00:11:00"
"324164";"837";"41,3803";"140,401";"95";"236";"373";"2016-06-25 00:11:00"
"324165";"711";"41,2645";"140,181";"103";"236";"299";"2016-06-25 00:11:00"
"324166";"861";"41,2771";"140,133";"144";"67";"16";"2016-06-25 00:11:00"
"324167";"725";"41,2786";"140,731";"168";"3";"2";"2016-06-25 00:11:00"
"324168";"831";"41,3071";"140,347";"151";"235";"540";"2016-06-25 00:11:00"
"324169";"823";"41,3391";"140,34";"135";"238";"724";"2016-06-25 00:11:00"
"324170";"858";"41,3651";"140,387";"239";"66";"2";"2016-06-25 00:11:00"
"324171";"846";"41,3684";"140,337";"80";"234";"46";"2016-06-25 00:11:00"
"324172";"719";"41,5958";"140,542";"105";"207";"284";"2016-06-25 00:11:00"
"324173";"711";"41,3748";"140,027";"106";"313";"103";"2016-06-25 00:11:00"
"324174";"852";"41,3801";"140,368";"132";"237";"2";"2016-06-25 00:11:00"
"324175";"864";"41,3824";"140,44";"307";"51";"2";"2016-06-25 00:11:00"
"324176";"720";"41,3947";"140,674";"166";"176";"2";"2016-06-25 00:11:00"
"324177";"716";"41,4032";"140,719";"185";"5";"3";"2016-06-25 00:11:00"
"324178";"839";"41,4019";"139,979";"113";"285";"110";"2016-06-25 00:11:00"
"324179";"711";"41,4199";"139,966";"114";"333";"103";"2016-06-25 00:11:00"
"324180";"711";"41,4298";"141,461";"0";"0";"106";"2016-06-25 00:11:00"
"324181";"857";"41,4369";"140,526";"234";"59";"2";"2016-06-25 00:11:00"
"324182";"854";"41,4563";"140,546";"150";"53";"2";"2016-06-25 00:11:00"
"324183";"853";"41,472";"140,51";"125";"228";"2";"2016-06-25 00:11:00"
"324184";"851";"41,4878";"140,569";"111";"238";"2";"2016-06-25 00:11:00"
"324185";"849";"41,5006";"140,64";"131";"50";"2";"2016-06-25 00:11:00"
"324186";"834";"41,501";"141,395";"134";"106";"31";"2016-06-25 00:11:00"
"324187";"863";"41,5324";"141,444";"123";"285";"16";"2016-06-25 00:11:00"
"324188";"860";"41,5326";"140,484";"137";"31";"3";"2016-06-25 00:11:00"
"324189";"793";"41,621";"140,71";"109";"57";"21";"2016-06-25 00:11:00"
"324190";"856";"41,6286";"140,569";"122";"25";"3";"2016-06-25 00:11:00"
"324191";"859";"41,637";"140,928";"109";"269";"2";"2016-06-25 00:11:00"
"324192";"862";"41,6646";"141,144";"143";"257";"2";"2016-06-25 00:11:00"
"324193";"745";"41,7464";"140,71";"0";"0";"4";"2016-06-25 00:11:00"
"324194";"844";"41,7535";"140,663";"3";"339";"4";"2016-06-25 00:11:00"
"324195";"826";"41,7639";"140,671";"1";"107";"4";"2016-06-25 00:11:00"
"324196";"747";"41,7727";"140,654";"1";"271";"2";"2016-06-25 00:11:00"
"324197";"746";"41,7736";"140,712";"0";"16";"64";"2016-06-25 00:11:00"
"324198";"765";"41,7752";"140,709";"0";"172";"6";"2016-06-25 00:11:00"
"324199";"749";"41,7774";"140,722";"0";"272";"4";"2016-06-25 00:11:00"
"324200";"710";"41,7782";"140,677";"1";"36";"2";"2016-06-25 00:11:00"
"324201";"841";"41,7785";"140,665";"0";"280";"2";"2016-06-25 00:11:00"
"324202";"845";"41,7834";"140,723";"0";"126";"4";"2016-06-25 00:11:00"
"324203";"753";"41,7837";"140,725";"0";"166";"5";"2016-06-25 00:11:00"
"324204";"756";"41,785";"140,668";"1";"143";"5";"2016-06-25 00:11:00"
"324205";"755";"41,7865";"140,678";"1";"201";"3";"2016-06-25 00:11:00"
"324206";"779";"41,7946";"140,718";"0";"310";"3";"2016-06-25 00:11:00"
"324207";"838";"41,7958";"140,719";"0";"325";"2";"2016-06-25 00:11:00"
"324208";"819";"41,7982";"140,719";"0";"357";"2";"2016-06-25 00:11:00"
"324209";"761";"41,8034";"140,653";"0";"173";"805";"2016-06-25 00:11:00"
"324210";"751";"41,806";"140,649";"0";"276";"4";"2016-06-25 00:11:00"
"324211";"760";"41,807";"140,709";"0";"16";"4";"2016-06-25 00:11:00"
"324212";"769";"41,807";"140,711";"0";"333";"2";"2016-06-25 00:11:00"
"324213";"711";"40,9154";"139,632";"137";"175";"518";"2016-06-25 00:11:00"
"324214";"711";"40,9366";"141,377";"0";"265";"298";"2016-06-25 00:11:00"
"324215";"829";"41,0328";"139,691";"120";"234";"396";"2016-06-25 00:11:00"
"324216";"711";"41,082";"140,768";"127";"240";"299";"2016-06-25 00:11:00"
"324217";"763";"41,129";"140,715";"172";"176";"105";"2016-06-25 00:11:00"
"324218";"711";"41,11";"140,716";"174";"177";"103";"2016-06-25 00:11:00"
"324219";"843";"41,1212";"140,698";"125";"182";"157";"2016-06-25 00:11:00"
"324220";"766";"41,1263";"140,721";"168";"171";"121";"2016-06-25 00:11:00"
"324221";"711";"41,1688";"141,158";"122";"237";"102";"2016-06-25 00:11:00"
"324222";"729";"41,2249";"140,695";"166";"174";"1";"2016-06-25 00:11:00"
"324223";"754";"41,2485";"140,683";"126";"173";"372";"2016-06-25 00:11:00"
"324224";"718";"41,2582";"140,342";"0";"0";"4";"2016-06-25 00:11:00"
"324225";"837";"41,3803";"140,401";"95";"236";"372";"2016-06-25 00:11:00"
"324226";"711";"41,2645";"140,181";"103";"236";"298";"2016-06-25 00:11:00"
"324227";"861";"41,2771";"140,133";"144";"67";"15";"2016-06-25 00:11:00"
"324228";"725";"41,2786";"140,731";"168";"3";"1";"2016-06-25 00:11:00"
"324229";"831";"41,3071";"140,347";"151";"235";"539";"2016-06-25 00:11:00"
"324230";"823";"41,3391";"140,34";"135";"238";"723";"2016-06-25 00:11:00"
"324231";"858";"41,3651";"140,387";"239";"66";"1";"2016-06-25 00:11:00"
"324232";"846";"41,3684";"140,337";"80";"234";"45";"2016-06-25 00:11:00"
"324233";"719";"41,5958";"140,542";"105";"207";"283";"2016-06-25 00:11:00"
"324234";"711";"41,3748";"140,027";"106";"313";"102";"2016-06-25 00:11:00"
"324235";"852";"41,3801";"140,368";"132";"237";"1";"2016-06-25 00:11:00"
"324236";"864";"41,3824";"140,44";"307";"51";"1";"2016-06-25 00:11:00"
"324237";"720";"41,3947";"140,674";"166";"176";"1";"2016-06-25 00:11:00"
"324238";"716";"41,4032";"140,719";"185";"5";"2";"2016-06-25 00:11:00"
"324239";"839";"41,4019";"139,979";"113";"285";"109";"2016-06-25 00:11:00"
"324240";"711";"41,4199";"139,966";"114";"333";"102";"2016-06-25 00:11:00"
"324241";"711";"41,4298";"141,461";"0";"0";"105";"2016-06-25 00:11:00"
"324242";"857";"41,4369";"140,526";"234";"59";"1";"2016-06-25 00:11:00"
"324243";"854";"41,4563";"140,546";"150";"53";"1";"2016-06-25 00:11:00"
"324244";"853";"41,472";"140,51";"125";"228";"1";"2016-06-25 00:11:00"
"324245";"851";"41,4878";"140,569";"111";"238";"1";"2016-06-25 00:11:00"
"324246";"849";"41,5006";"140,64";"131";"50";"1";"2016-06-25 00:11:00"
"324247";"834";"41,501";"141,395";"134";"106";"30";"2016-06-25 00:11:00"
"324248";"863";"41,5324";"141,444";"123";"285";"15";"2016-06-25 00:11:00"
"324249";"860";"41,5326";"140,484";"137";"31";"2";"2016-06-25 00:11:00"
"324250";"793";"41,621";"140,71";"109";"57";"20";"2016-06-25 00:11:00"
"324251";"856";"41,6286";"140,569";"122";"25";"2";"2016-06-25 00:11:00"
"324252";"859";"41,637";"140,928";"109";"269";"1";"2016-06-25 00:11:00"
"324253";"862";"41,6646";"141,144";"143";"257";"1";"2016-06-25 00:11:00"
"324254";"745";"41,7464";"140,71";"0";"0";"3";"2016-06-25 00:11:00"
"324255";"844";"41,7535";"140,663";"3";"339";"3";"2016-06-25 00:11:00"
"324256";"826";"41,7639";"140,671";"1";"107";"3";"2016-06-25 00:11:00"
"324257";"747";"41,7727";"140,654";"1";"271";"1";"2016-06-25 00:11:00"
"324258";"746";"41,7736";"140,712";"0";"16";"63";"2016-06-25 00:11:00"
"324259";"765";"41,7752";"140,709";"0";"172";"5";"2016-06-25 00:11:00"
"324260";"749";"41,7774";"140,722";"0";"272";"3";"2016-06-25 00:11:00"
"324261";"710";"41,7782";"140,677";"1";"36";"1";"2016-06-25 00:11:00"
"324262";"841";"41,7785";"140,665";"0";"280";"1";"2016-06-25 00:11:00"
"324263";"845";"41,7834";"140,723";"0";"126";"3";"2016-06-25 00:11:00"
"324264";"753";"41,7837";"140,725";"0";"166";"4";"2016-06-25 00:11:00"
"324265";"756";"41,785";"140,668";"1";"143";"4";"2016-06-25 00:11:00"
"324266";"755";"41,7865";"140,678";"1";"201";"2";"2016-06-25 00:11:00"
"324267";"779";"41,7946";"140,718";"0";"310";"2";"2016-06-25 00:11:00"
"324268";"838";"41,7958";"140,719";"0";"325";"1";"2016-06-25 00:11:00"
"324269";"819";"41,7982";"140,719";"0";"357";"1";"2016-06-25 00:11:00"
"324270";"761";"41,8034";"140,653";"0";"173";"804";"2016-06-25 00:11:00"
"324271";"751";"41,806";"140,649";"0";"276";"3";"2016-06-25 00:11:00"
"324272";"760";"41,807";"140,709";"0";"16";"3";"2016-06-25 00:11:00"
"324273";"769";"41,807";"140,711";"0";"333";"1";"2016-06-25 00:11:00"
"324274";"711";"40,9154";"139,632";"137";"175";"519";"2016-06-25 00:11:00"
"324275";"711";"40,9366";"141,377";"0";"265";"299";"2016-06-25 00:11:00"
"324276";"829";"41,0328";"139,691";"120";"234";"397";"2016-06-25 00:11:00"
"324277";"711";"41,082";"140,768";"127";"240";"300";"2016-06-25 00:11:00"
"324278";"763";"41,129";"140,715";"172";"176";"106";"2016-06-25 00:11:00"
"324279";"711";"41,11";"140,716";"174";"177";"104";"2016-06-25 00:11:00"
"324280";"843";"41,1212";"140,698";"125";"182";"158";"2016-06-25 00:11:00"
"324281";"766";"41,1263";"140,721";"168";"171";"122";"2016-06-25 00:11:00"
"324282";"711";"41,1688";"141,158";"122";"237";"103";"2016-06-25 00:11:00"
"324283";"729";"41,2249";"140,695";"166";"174";"2";"2016-06-25 00:11:00"
"324284";"754";"41,2485";"140,683";"126";"173";"373";"2016-06-25 00:11:00"
"324285";"718";"41,2582";"140,342";"0";"0";"5";"2016-06-25 00:11:00"
"324286";"837";"41,3803";"140,401";"95";"236";"373";"2016-06-25 00:11:00"
"324287";"711";"41,2645";"140,181";"103";"236";"299";"2016-06-25 00:11:00"
"324288";"861";"41,2771";"140,133";"144";"67";"16";"2016-06-25 00:11:00"
"324289";"725";"41,2786";"140,731";"168";"3";"2";"2016-06-25 00:11:00"
"324290";"831";"41,3071";"140,347";"151";"235";"540";"2016-06-25 00:11:00"
"324291";"823";"41,3391";"140,34";"135";"238";"724";"2016-06-25 00:11:00"
"324292";"858";"41,3651";"140,387";"239";"66";"2";"2016-06-25 00:11:00"
"324293";"846";"41,3684";"140,337";"80";"234";"46";"2016-06-25 00:11:00"
"324294";"719";"41,5958";"140,542";"105";"207";"284";"2016-06-25 00:11:00"
"324295";"711";"41,3748";"140,027";"106";"313";"103";"2016-06-25 00:11:00"
"324296";"852";"41,3801";"140,368";"132";"237";"2";"2016-06-25 00:11:00"
"324297";"864";"41,3824";"140,44";"307";"51";"2";"2016-06-25 00:11:00"
"324298";"720";"41,3947";"140,674";"166";"176";"2";"2016-06-25 00:11:00"
"324299";"716";"41,4032";"140,719";"185";"5";"3";"2016-06-25 00:11:00"
"324300";"839";"41,4019";"139,979";"113";"285";"110";"2016-06-25 00:11:00"
"324301";"711";"41,4199";"139,966";"114";"333";"103";"2016-06-25 00:11:00"
"324302";"711";"41,4298";"141,461";"0";"0";"106";"2016-06-25 00:11:00"
"324303";"857";"41,4369";"140,526";"234";"59";"2";"2016-06-25 00:11:00"
"324304";"854";"41,4563";"140,546";"150";"53";"2";"2016-06-25 00:11:00"
"324305";"853";"41,472";"140,51";"125";"228";"2";"2016-06-25 00:11:00"
"324306";"851";"41,4878";"140,569";"111";"238";"2";"2016-06-25 00:11:00"
"324307";"849";"41,5006";"140,64";"131";"50";"2";"2016-06-25 00:11:00"
"324308";"834";"41,501";"141,395";"134";"106";"31";"2016-06-25 00:11:00"
"324309";"863";"41,5324";"141,444";"123";"285";"16";"2016-06-25 00:11:00"
"324310";"860";"41,5326";"140,484";"137";"31";"3";"2016-06-25 00:11:00"
"324311";"793";"41,621";"140,71";"109";"57";"21";"2016-06-25 00:11:00"
"324312";"856";"41,6286";"140,569";"122";"25";"3";"2016-06-25 00:11:00"
"324313";"859";"41,637";"140,928";"109";"269";"2";"2016-06-25 00:11:00"
"324314";"862";"41,6646";"141,144";"143";"257";"2";"2016-06-25 00:11:00"
"324315";"745";"41,7464";"140,71";"0";"0";"4";"2016-06-25 00:11:00"
"324316";"844";"41,7535";"140,663";"3";"339";"4";"2016-06-25 00:11:00"
"324317";"826";"41,7639";"140,671";"1";"107";"4";"2016-06-25 00:11:00"
"324318";"747";"41,7727";"140,654";"1";"271";"2";"2016-06-25 00:11:00"
"324319";"746";"41,7736";"140,712";"0";"16";"64";"2016-06-25 00:11:00"
"324320";"765";"41,7752";"140,709";"0";"172";"6";"2016-06-25 00:11:00"
"324321";"749";"41,7774";"140,722";"0";"272";"4";"2016-06-25 00:11:00"
"324322";"710";"41,7782";"140,677";"1";"36";"2";"2016-06-25 00:11:00"
"324323";"841";"41,7785";"140,665";"0";"280";"2";"2016-06-25 00:11:00"
"324324";"845";"41,7834";"140,723";"0";"126";"4";"2016-06-25 00:11:00"
"324325";"753";"41,7837";"140,725";"0";"166";"5";"2016-06-25 00:11:00"
"324326";"756";"41,785";"140,668";"1";"143";"5";"2016-06-25 00:11:00"
"324327";"755";"41,7865";"140,678";"1";"201";"3";"2016-06-25 00:11:00"
"324328";"779";"41,7946";"140,718";"0";"310";"3";"2016-06-25 00:11:00"
"324329";"838";"41,7958";"140,719";"0";"325";"2";"2016-06-25 00:11:00"
"324330";"819";"41,7982";"140,719";"0";"357";"2";"2016-06-25 00:11:00"
"324331";"761";"41,8034";"140,653";"0";"173";"805";"2016-06-25 00:11:00"
"324332";"751";"41,806";"140,649";"0";"276";"4";"2016-06-25 00:11:00"
"324333";"760";"41,807";"140,709";"0";"16";"4";"2016-06-25 00:11:00"
"324334";"769";"41,807";"140,711";"0";"333";"2";"2016-06-25 00:11:00"
"324335";"711";"40,9154";"139,632";"137";"175";"520";"2016-06-25 00:12:00"
"324336";"711";"40,9366";"141,377";"0";"265";"300";"2016-06-25 00:12:00"
"324337";"829";"41,0328";"139,691";"120";"234";"398";"2016-06-25 00:12:00"
"324338";"711";"41,082";"140,768";"127";"240";"301";"2016-06-25 00:12:00"
"324339";"763";"41,129";"140,715";"172";"176";"107";"2016-06-25 00:12:00"
"324340";"711";"41,11";"140,716";"174";"177";"105";"2016-06-25 00:12:00"
"324341";"843";"41,1212";"140,698";"125";"182";"159";"2016-06-25 00:12:00"
"324342";"766";"41,1263";"140,721";"168";"171";"123";"2016-06-25 00:12:00"
"324343";"711";"41,1688";"141,158";"122";"237";"104";"2016-06-25 00:12:00"
"324344";"729";"41,2188";"140,696";"167";"173";"2";"2016-06-25 00:12:00"
"324345";"754";"41,2485";"140,683";"126";"173";"374";"2016-06-25 00:12:00"
"324346";"718";"41,2582";"140,342";"0";"0";"6";"2016-06-25 00:12:00"
"324347";"837";"41,3803";"140,401";"95";"236";"374";"2016-06-25 00:12:00"
"324348";"711";"41,2645";"140,181";"103";"236";"300";"2016-06-25 00:12:00"
"324349";"861";"41,2771";"140,133";"144";"67";"17";"2016-06-25 00:12:00"
"324350";"725";"41,2832";"140,731";"168";"2";"2";"2016-06-25 00:12:00"
"324351";"831";"41,3071";"140,347";"151";"235";"541";"2016-06-25 00:12:00"
"324352";"823";"41,3391";"140,34";"135";"238";"725";"2016-06-25 00:12:00"
"324353";"858";"41,3675";"140,395";"238";"70";"2";"2016-06-25 00:12:00"
"324354";"846";"41,3684";"140,337";"80";"234";"47";"2016-06-25 00:12:00"
"324355";"719";"41,5958";"140,542";"105";"207";"285";"2016-06-25 00:12:00"
"324356";"711";"41,3748";"140,027";"106";"313";"104";"2016-06-25 00:12:00"
"324357";"852";"41,375";"140,358";"133";"232";"2";"2016-06-25 00:12:00"
"324358";"864";"41,3882";"140,449";"307";"50";"2";"2016-06-25 00:12:00"
"324359";"720";"41,3897";"140,674";"166";"177";"2";"2016-06-25 00:12:00"
"324360";"716";"41,406";"140,719";"185";"3";"2";"2016-06-25 00:12:00"
"324361";"839";"41,4019";"139,979";"113";"285";"111";"2016-06-25 00:12:00"
"324362";"711";"41,4199";"139,966";"114";"333";"104";"2016-06-25 00:12:00"
"324363";"711";"41,4298";"141,461";"0";"0";"107";"2016-06-25 00:12:00"
"324364";"857";"41,4403";"140,533";"228";"57";"2";"2016-06-25 00:12:00"
"324365";"854";"41,4587";"140,551";"150";"54";"2";"2016-06-25 00:12:00"
"324366";"853";"41,4674";"140,504";"124";"218";"2";"2016-06-25 00:12:00"
"324367";"851";"41,4875";"140,568";"111";"237";"2";"2016-06-25 00:12:00"
"324368";"834";"41,501";"141,395";"134";"106";"32";"2016-06-25 00:12:00"
"324369";"849";"41,5014";"140,641";"131";"50";"2";"2016-06-25 00:12:00"
"324370";"863";"41,5324";"141,444";"123";"285";"17";"2016-06-25 00:12:00"
"324371";"860";"41,5358";"140,486";"138";"31";"3";"2016-06-25 00:12:00"
"324372";"793";"41,621";"140,71";"109";"57";"22";"2016-06-25 00:12:00"
"324373";"856";"41,6321";"140,571";"124";"25";"3";"2016-06-25 00:12:00"
"324374";"859";"41,637";"140,924";"110";"268";"2";"2016-06-25 00:12:00"
"324375";"862";"41,6637";"141,139";"138";"259";"2";"2016-06-25 00:12:00"
"324376";"745";"41,7464";"140,71";"0";"0";"5";"2016-06-25 00:12:00"
"324377";"844";"41,7535";"140,663";"3";"339";"5";"2016-06-25 00:12:00"
"324378";"826";"41,7639";"140,671";"1";"107";"5";"2016-06-25 00:12:00"
"324379";"747";"41,7727";"140,654";"1";"271";"3";"2016-06-25 00:12:00"
"324380";"746";"41,7736";"140,712";"0";"16";"65";"2016-06-25 00:12:00"
"324381";"765";"41,7751";"140,709";"0";"172";"2";"2016-06-25 00:12:00"
"324382";"749";"41,7774";"140,722";"0";"272";"2";"2016-06-25 00:12:00"
"324383";"710";"41,7782";"140,677";"1";"36";"3";"2016-06-25 00:12:00"
"324384";"841";"41,7785";"140,665";"0";"280";"3";"2016-06-25 00:12:00"
"324385";"845";"41,7834";"140,723";"0";"126";"5";"2016-06-25 00:12:00"
"324386";"753";"41,7837";"140,725";"0";"166";"2";"2016-06-25 00:12:00"
"324387";"756";"41,785";"140,668";"1";"143";"6";"2016-06-25 00:12:00"
"324388";"755";"41,7865";"140,678";"1";"201";"4";"2016-06-25 00:12:00"
"324389";"779";"41,7946";"140,718";"0";"310";"4";"2016-06-25 00:12:00"
"324390";"838";"41,7958";"140,719";"0";"325";"3";"2016-06-25 00:12:00"
"324391";"819";"41,7982";"140,719";"0";"357";"3";"2016-06-25 00:12:00"
"324392";"761";"41,8034";"140,653";"0";"173";"806";"2016-06-25 00:12:00"
"324393";"751";"41,806";"140,649";"0";"276";"5";"2016-06-25 00:12:00"
"324394";"760";"41,807";"140,709";"0";"16";"5";"2016-06-25 00:12:00"
"324395";"769";"41,807";"140,711";"0";"333";"3";"2016-06-25 00:12:00"
"324396";"711";"40,9154";"139,632";"137";"175";"520";"2016-06-25 00:12:00"
"324397";"711";"40,9366";"141,377";"0";"265";"300";"2016-06-25 00:12:00"
"324398";"829";"41,0328";"139,691";"120";"234";"398";"2016-06-25 00:12:00"
"324399";"711";"41,082";"140,768";"127";"240";"301";"2016-06-25 00:12:00"
"324400";"763";"41,129";"140,715";"172";"176";"107";"2016-06-25 00:12:00"
"324401";"711";"41,11";"140,716";"174";"177";"105";"2016-06-25 00:12:00"
"324402";"843";"41,1212";"140,698";"125";"182";"159";"2016-06-25 00:12:00"
"324403";"766";"41,1263";"140,721";"168";"171";"123";"2016-06-25 00:12:00"
"324404";"711";"41,1688";"141,158";"122";"237";"104";"2016-06-25 00:12:00"
"324405";"729";"41,2188";"140,696";"167";"173";"2";"2016-06-25 00:12:00"
"324406";"754";"41,2485";"140,683";"126";"173";"374";"2016-06-25 00:12:00"
"324407";"718";"41,2582";"140,342";"0";"0";"6";"2016-06-25 00:12:00"
"324408";"837";"41,3803";"140,401";"95";"236";"374";"2016-06-25 00:12:00"
"324409";"711";"41,2645";"140,181";"103";"236";"300";"2016-06-25 00:12:00"
"324410";"861";"41,2771";"140,133";"144";"67";"17";"2016-06-25 00:12:00"
"324411";"725";"41,2832";"140,731";"168";"2";"2";"2016-06-25 00:12:00"
"324412";"831";"41,3071";"140,347";"151";"235";"541";"2016-06-25 00:12:00"
"324413";"823";"41,3391";"140,34";"135";"238";"725";"2016-06-25 00:12:00"
"324414";"858";"41,3675";"140,395";"238";"70";"2";"2016-06-25 00:12:00"
"324415";"846";"41,3684";"140,337";"80";"234";"47";"2016-06-25 00:12:00"
"324416";"719";"41,5958";"140,542";"105";"207";"285";"2016-06-25 00:12:00"
"324417";"711";"41,3748";"140,027";"106";"313";"104";"2016-06-25 00:12:00"
"324418";"852";"41,375";"140,358";"133";"232";"2";"2016-06-25 00:12:00"
"324419";"864";"41,3882";"140,449";"307";"50";"2";"2016-06-25 00:12:00"
"324420";"720";"41,3897";"140,674";"166";"177";"2";"2016-06-25 00:12:00"
"324421";"716";"41,406";"140,719";"185";"3";"2";"2016-06-25 00:12:00"
"324422";"839";"41,4019";"139,979";"113";"285";"111";"2016-06-25 00:12:00"
"324423";"711";"41,4199";"139,966";"114";"333";"104";"2016-06-25 00:12:00"
"324424";"711";"41,4298";"141,461";"0";"0";"107";"2016-06-25 00:12:00"
"324425";"857";"41,4403";"140,533";"228";"57";"2";"2016-06-25 00:12:00"
"324426";"854";"41,4587";"140,551";"150";"54";"2";"2016-06-25 00:12:00"
"324427";"853";"41,4674";"140,504";"124";"218";"2";"2016-06-25 00:12:00"
"324428";"851";"41,4875";"140,568";"111";"237";"2";"2016-06-25 00:12:00"
"324429";"834";"41,501";"141,395";"134";"106";"32";"2016-06-25 00:12:00"
"324430";"849";"41,5014";"140,641";"131";"50";"2";"2016-06-25 00:12:00"
"324431";"863";"41,5324";"141,444";"123";"285";"17";"2016-06-25 00:12:00"
"324432";"860";"41,5358";"140,486";"138";"31";"3";"2016-06-25 00:12:00"
"324433";"793";"41,621";"140,71";"109";"57";"22";"2016-06-25 00:12:00"
"324434";"856";"41,6321";"140,571";"124";"25";"3";"2016-06-25 00:12:00"
"324435";"859";"41,637";"140,924";"110";"268";"2";"2016-06-25 00:12:00"
"324436";"862";"41,6637";"141,139";"138";"259";"2";"2016-06-25 00:12:00"
"324437";"745";"41,7464";"140,71";"0";"0";"5";"2016-06-25 00:12:00"
"324438";"844";"41,7535";"140,663";"3";"339";"5";"2016-06-25 00:12:00"
"324439";"826";"41,7639";"140,671";"1";"107";"5";"2016-06-25 00:12:00"
"324440";"747";"41,7727";"140,654";"1";"271";"3";"2016-06-25 00:12:00"
"324441";"746";"41,7736";"140,712";"0";"16";"65";"2016-06-25 00:12:00"
"324442";"765";"41,7751";"140,709";"0";"172";"2";"2016-06-25 00:12:00"
"324443";"749";"41,7774";"140,722";"0";"272";"2";"2016-06-25 00:12:00"
"324444";"710";"41,7782";"140,677";"1";"36";"3";"2016-06-25 00:12:00"
"324445";"841";"41,7785";"140,665";"0";"280";"3";"2016-06-25 00:12:00"
"324446";"845";"41,7834";"140,723";"0";"126";"5";"2016-06-25 00:12:00"
"324447";"753";"41,7837";"140,725";"0";"166";"2";"2016-06-25 00:12:00"
"324448";"756";"41,785";"140,668";"1";"143";"6";"2016-06-25 00:12:00"
"324449";"755";"41,7865";"140,678";"1";"201";"4";"2016-06-25 00:12:00"
"324450";"779";"41,7946";"140,718";"0";"310";"4";"2016-06-25 00:12:00"
"324451";"838";"41,7958";"140,719";"0";"325";"3";"2016-06-25 00:12:00"
"324452";"819";"41,7982";"140,719";"0";"357";"3";"2016-06-25 00:12:00"
"324453";"761";"41,8034";"140,653";"0";"173";"806";"2016-06-25 00:12:00"
"324454";"751";"41,806";"140,649";"0";"276";"5";"2016-06-25 00:12:00"
"324455";"760";"41,807";"140,709";"0";"16";"5";"2016-06-25 00:12:00"
"324456";"769";"41,807";"140,711";"0";"333";"3";"2016-06-25 00:12:00"
"324457";"711";"40,9154";"139,632";"137";"175";"520";"2016-06-25 00:12:00"
"324458";"711";"40,9366";"141,377";"0";"265";"300";"2016-06-25 00:12:00"
"324459";"829";"41,0328";"139,691";"120";"234";"398";"2016-06-25 00:12:00"
"324460";"711";"41,082";"140,768";"127";"240";"301";"2016-06-25 00:12:00"
"324461";"763";"41,129";"140,715";"172";"176";"107";"2016-06-25 00:12:00"
"324462";"711";"41,11";"140,716";"174";"177";"105";"2016-06-25 00:12:00"
"324463";"843";"41,1212";"140,698";"125";"182";"159";"2016-06-25 00:12:00"
"324464";"766";"41,1263";"140,721";"168";"171";"123";"2016-06-25 00:12:00"
"324465";"711";"41,1688";"141,158";"122";"237";"104";"2016-06-25 00:12:00"
"324466";"729";"41,2115";"140,697";"166";"173";"1";"2016-06-25 00:12:00"
"324467";"754";"41,2485";"140,683";"126";"173";"374";"2016-06-25 00:12:00"
"324468";"718";"41,2582";"140,342";"0";"0";"1";"2016-06-25 00:12:00"
"324469";"837";"41,3803";"140,401";"95";"236";"374";"2016-06-25 00:12:00"
"324470";"711";"41,2645";"140,181";"103";"236";"300";"2016-06-25 00:12:00"
"324471";"861";"41,2771";"140,133";"144";"67";"17";"2016-06-25 00:12:00"
"324472";"725";"41,2902";"140,732";"168";"2";"1";"2016-06-25 00:12:00"
"324473";"831";"41,3071";"140,347";"151";"235";"541";"2016-06-25 00:12:00"
"324474";"823";"41,3391";"140,34";"135";"238";"725";"2016-06-25 00:12:00"
"324475";"846";"41,3684";"140,337";"80";"234";"47";"2016-06-25 00:12:00"
"324476";"858";"41,3698";"140,403";"237";"69";"1";"2016-06-25 00:12:00"
"324477";"719";"41,5958";"140,542";"105";"207";"285";"2016-06-25 00:12:00"
"324478";"711";"41,3748";"140,027";"106";"313";"104";"2016-06-25 00:12:00"
"324479";"852";"41,3761";"140,36";"132";"234";"1";"2016-06-25 00:12:00"
"324480";"720";"41,3786";"140,675";"168";"178";"1";"2016-06-25 00:12:00"
"324481";"864";"41,3935";"140,458";"305";"50";"1";"2016-06-25 00:12:00"
"324482";"716";"41,4112";"140,72";"187";"4";"1";"2016-06-25 00:12:00"
"324483";"839";"41,4019";"139,979";"113";"285";"111";"2016-06-25 00:12:00"
"324484";"711";"41,4199";"139,966";"114";"333";"104";"2016-06-25 00:12:00"
"324485";"711";"41,4298";"141,461";"0";"0";"107";"2016-06-25 00:12:00"
"324486";"857";"41,4439";"140,54";"228";"57";"1";"2016-06-25 00:12:00"
"324487";"853";"41,4608";"140,497";"122";"221";"1";"2016-06-25 00:12:00"
"324488";"854";"41,4611";"140,555";"150";"55";"1";"2016-06-25 00:12:00"
"324489";"851";"41,4856";"140,564";"111";"238";"1";"2016-06-25 00:12:00"
"324490";"834";"41,501";"141,395";"134";"106";"32";"2016-06-25 00:12:00"
"324491";"849";"41,5056";"140,648";"131";"51";"1";"2016-06-25 00:12:00"
"324492";"860";"41,5391";"140,489";"138";"30";"1";"2016-06-25 00:12:00"
"324493";"863";"41,5513";"141,364";"130";"289";"1";"2016-06-25 00:12:00"
